data,subsistema,energia_armazenada_maxima,energia_armazenada_verificada,proporcao_energia_armazenada_verificada
2005-09-27,Norte,12311,7105,57.70999908
2005-09-28,Norte,12311,7063,57.36999893
2005-09-29,Norte,12311,6992,56.79000092
2005-09-30,Norte,12311,6950,56.45000076
2005-10-01,Norte,12311,6899,56.04000092
2005-10-02,Norte,12311,6858,55.70000076
2005-10-03,Norte,12311,6801,55.24000168
2005-10-04,Norte,12311,6729,54.65999985
2005-10-05,Norte,12311,6632,53.86999893
2005-10-06,Norte,12311,6545,53.15999985
2005-10-07,Norte,12311,6462,52.49000168
2005-10-08,Norte,12311,6423,52.16999817
2005-10-09,Norte,12311,6389,51.90000153
2005-10-10,Norte,12311,6333,51.43999863
2005-10-11,Norte,12311,6277,50.99000168
2005-10-12,Norte,12311,6238,50.66999817
2005-10-13,Norte,12311,6184,50.22999954
2005-10-14,Norte,12311,6108,49.61000061
2005-10-15,Norte,12311,6069,49.29999924
2005-10-16,Norte,12311,6030,48.97999954
2005-10-17,Norte,12311,5972,48.50999832
2005-10-18,Norte,12311,5913,48.02999878
2005-10-19,Norte,12311,5838,47.41999817
2005-10-20,Norte,12311,5781,46.95999908
2005-10-21,Norte,12311,5737,46.59999847
2005-10-22,Norte,12311,5666,46.02000046
2005-10-23,Norte,12311,5552,45.09999847
2005-10-24,Norte,12311,5489,44.59000015
2005-10-25,Norte,12311,5425,44.06999969
2005-10-26,Norte,12311,5359,43.52999878
2005-10-27,Norte,12311,5298,43.02999878
2005-10-28,Norte,12311,5225,42.43999863
2005-10-29,Norte,12311,5179,42.06999969
2005-10-30,Norte,12311,5146,41.79999924
2005-10-31,Norte,12311,5071,41.18999863
2005-11-01,Norte,12311,5018,40.75999832
2005-11-02,Norte,12311,4975,40.40999985
2005-11-03,Norte,12311,4913,39.90999985
2005-11-04,Norte,12311,4848,39.38000107
2005-11-05,Norte,12311,4803,39.00999832
2005-11-06,Norte,12311,4762,38.68000031
2005-11-07,Norte,12311,4707,38.22999954
2005-11-08,Norte,12311,4661,37.86000061
2005-11-09,Norte,12311,4620,37.52999878
2005-11-10,Norte,12311,4583,37.22999954
2005-11-11,Norte,12311,4564,37.06999969
2005-11-12,Norte,12311,4538,36.86000061
2005-11-13,Norte,12311,4506,36.59999847
2005-11-14,Norte,12311,4467,36.27999878
2005-11-15,Norte,12311,4436,36.02999878
2005-11-16,Norte,12311,4404,35.77000046
2005-11-17,Norte,12311,4377,35.54999924
2005-11-18,Norte,12311,4336,35.22000122
2005-11-19,Norte,12311,4306,34.97999954
2005-11-20,Norte,12311,4274,34.72000122
2005-11-21,Norte,12311,4252,34.54000092
2005-11-22,Norte,12311,4231,34.36999893
2005-11-23,Norte,12311,4212,34.20999908
2005-11-24,Norte,12311,4193,34.06000137
2005-11-25,Norte,12311,4181,33.95999908
2005-11-26,Norte,12311,4176,33.91999817
2005-11-27,Norte,12311,4203,34.13999939
2005-11-28,Norte,12311,4201,34.11999893
2005-11-29,Norte,12311,4202,34.13000107
2005-11-30,Norte,12311,4202,34.13000107
2005-12-01,Norte,12311,4196,34.08000183
2005-12-02,Norte,12311,4206,34.15999985
2005-12-03,Norte,12311,4222,34.29000092
2005-12-04,Norte,12311,4235,34.40000153
2005-12-05,Norte,12311,4245,34.47999954
2005-12-06,Norte,12311,4262,34.61999893
2005-12-07,Norte,12311,4280,34.75999832
2005-12-08,Norte,12311,4325,35.13000107
2005-12-09,Norte,12311,4334,35.20000076
2005-12-10,Norte,12311,4356,35.38000107
2005-12-11,Norte,12311,4384,35.61000061
2005-12-12,Norte,12311,4422,35.91999817
2005-12-13,Norte,12311,4496,36.52000046
2005-12-14,Norte,12311,4554,36.99000168
2005-12-15,Norte,12311,4611,37.45000076
2005-12-16,Norte,12311,4682,38.02999878
2005-12-17,Norte,12311,4766,38.70999908
2005-12-18,Norte,12311,4875,39.59999847
2005-12-19,Norte,12311,4942,40.13999939
2005-12-20,Norte,12311,5018,40.75999832
2005-12-21,Norte,12311,5094,41.38000107
2005-12-22,Norte,12311,5149,41.81999969
2005-12-23,Norte,12311,5244,42.59999847
2005-12-24,Norte,12311,5339,43.36999893
2005-12-25,Norte,12311,5424,44.06000137
2005-12-26,Norte,12311,5495,44.63000107
2005-12-27,Norte,12311,5595,45.45000076
2005-12-28,Norte,12311,5659,45.97000122
2005-12-29,Norte,12311,5741,46.63000107
2005-12-30,Norte,12311,5827,47.33000183
2005-12-31,Norte,12311,5927,48.13999939
2006-01-01,Norte,12311,6022,48.90999985
2006-01-02,Norte,12311,6106,49.59999847
2006-01-03,Norte,12311,6214,50.47000122
2006-01-04,Norte,12311,6322,51.34999847
2006-01-05,Norte,12311,6417,52.11999893
2006-01-06,Norte,12311,6526,53.00999832
2006-01-07,Norte,12311,6703,54.45000076
2006-01-08,Norte,12311,6875,55.84000015
2006-01-09,Norte,12311,7039,57.18000031
2006-01-10,Norte,12311,7185,58.36000061
2006-01-11,Norte,12311,7355,59.74000168
2006-01-12,Norte,12311,7517,61.06000137
2006-01-13,Norte,12311,7667,62.27999878
2006-01-14,Norte,12311,7842,63.70000076
2006-01-15,Norte,12311,8013,65.08999634
2006-01-16,Norte,12311,8164,66.30999756
2006-01-17,Norte,12311,8279,67.25
2006-01-18,Norte,12311,8404,68.26000214
2006-01-19,Norte,12311,8499,69.02999878
2006-01-20,Norte,12311,8619,70.01000214
2006-01-21,Norte,12311,8689,70.58000183
2006-01-22,Norte,12311,8767,71.20999908
2006-01-23,Norte,12311,8809,71.55000305
2006-01-24,Norte,12311,8864,72
2006-01-25,Norte,12311,8905,72.33000183
2006-01-26,Norte,12311,8956,72.75
2006-01-27,Norte,12311,8999,73.09999847
2006-01-28,Norte,12311,9016,73.23000336
2006-01-29,Norte,12311,9049,73.5
2006-01-30,Norte,12311,9058,73.56999969
2006-01-31,Norte,12311,9063,73.62000275
2006-02-01,Norte,12311,9096,73.87999725
2006-02-02,Norte,12311,9143,74.26999664
2006-02-03,Norte,12311,9182,74.58000183
2006-02-04,Norte,12311,9258,75.19999695
2006-02-05,Norte,12311,9332,75.80000305
2006-02-06,Norte,12311,9459,76.83000183
2006-02-07,Norte,12311,9557,77.62999725
2006-02-08,Norte,12311,9646,78.34999847
2006-02-09,Norte,12311,9732,79.05000305
2006-02-10,Norte,12311,9837,79.90000153
2006-02-11,Norte,12311,9937,80.70999908
2006-02-12,Norte,12311,10078,81.86000061
2006-02-13,Norte,12311,10190,82.76999664
2006-02-14,Norte,12311,10346,84.04000092
2006-02-15,Norte,12311,10457,84.94000244
2006-02-16,Norte,12311,10536,85.58000183
2006-02-17,Norte,12311,10661,86.59999847
2006-02-18,Norte,12311,10749,87.30999756
2006-02-19,Norte,12311,10842,88.06999969
2006-02-20,Norte,12311,10934,88.80999756
2006-02-21,Norte,12311,10984,89.22000122
2006-02-22,Norte,12311,11036,89.63999939
2006-02-23,Norte,12311,11095,90.12000275
2006-02-24,Norte,12311,11109,90.23000336
2006-02-25,Norte,12311,11115,90.27999878
2006-02-26,Norte,12311,11151,90.58000183
2006-02-27,Norte,12311,11132,90.41999817
2006-02-28,Norte,12311,11140,90.48999786
2006-03-01,Norte,12311,11155,90.61000061
2006-03-02,Norte,12311,11142,90.5
2006-03-03,Norte,12311,11164,90.68000031
2006-03-04,Norte,12311,11230,91.22000122
2006-03-05,Norte,12311,11230,91.22000122
2006-03-06,Norte,12311,11188,90.87999725
2006-03-07,Norte,12311,11186,90.86000061
2006-03-08,Norte,12311,11227,91.19000244
2006-03-09,Norte,12311,11273,91.56999969
2006-03-10,Norte,12311,11263,91.48999786
2006-03-11,Norte,12311,11237,91.26999664
2006-03-12,Norte,12311,11270,91.54000092
2006-03-13,Norte,12311,11298,91.76999664
2006-03-14,Norte,12311,11350,92.19000244
2006-03-15,Norte,12311,11331,92.04000092
2006-03-16,Norte,12311,11327,92
2006-03-17,Norte,12311,11360,92.26999664
2006-03-18,Norte,12311,11456,93.05000305
2006-03-19,Norte,12311,11495,93.37000275
2006-03-20,Norte,12311,11486,93.30000305
2006-03-21,Norte,12311,11480,93.25
2006-03-22,Norte,12311,11520,93.56999969
2006-03-23,Norte,12311,11549,93.80999756
2006-03-24,Norte,12311,11525,93.61000061
2006-03-25,Norte,12311,11505,93.44999695
2006-03-26,Norte,12311,11521,93.58000183
2006-03-27,Norte,12311,11543,93.76000214
2006-03-28,Norte,12311,11592,94.16000366
2006-03-29,Norte,12311,11629,94.45999908
2006-03-30,Norte,12311,11665,94.75
2006-03-31,Norte,12311,11644,94.58000183
2006-04-01,Norte,12311,11650,94.62999725
2006-04-02,Norte,12311,11687,94.93000031
2006-04-03,Norte,12311,11686,94.91999817
2006-04-04,Norte,12311,11694,94.98999786
2006-04-05,Norte,12311,11716,95.16000366
2006-04-06,Norte,12311,11696,95
2006-04-07,Norte,12311,11716,95.16000366
2006-04-08,Norte,12311,11767,95.58000183
2006-04-09,Norte,12311,11799,95.83999634
2006-04-10,Norte,12311,11792,95.77999878
2006-04-11,Norte,12311,11773,95.62999725
2006-04-12,Norte,12311,11811,95.94000244
2006-04-13,Norte,12311,11829,96.08000183
2006-04-14,Norte,12311,11844,96.19999695
2006-04-15,Norte,12311,11842,96.19000244
2006-04-16,Norte,12311,11839,96.16000366
2006-04-17,Norte,12311,11827,96.06999969
2006-04-18,Norte,12311,11854,96.29000092
2006-04-19,Norte,12311,11917,96.80000305
2006-04-20,Norte,12311,11963,97.16999817
2006-04-21,Norte,12311,11939,96.98000336
2006-04-22,Norte,12311,11898,96.63999939
2006-04-23,Norte,12311,11915,96.77999878
2006-04-24,Norte,12311,11934,96.94000244
2006-04-25,Norte,12311,11975,97.26999664
2006-04-26,Norte,12311,12009,97.54000092
2006-04-27,Norte,12311,11954,97.09999847
2006-04-28,Norte,12311,11959,97.13999939
2006-04-29,Norte,12311,11971,97.23999786
2006-04-30,Norte,12311,12020,97.62999725
2006-05-01,Norte,12311,11994,97.41999817
2006-05-02,Norte,12311,11991,97.40000153
2006-05-03,Norte,12311,11988,97.37000275
2006-05-04,Norte,12311,12015,97.58999634
2006-05-05,Norte,12311,11996,97.44000244
2006-05-06,Norte,12311,12020,97.62999725
2006-05-07,Norte,12311,12069,98.02999878
2006-05-08,Norte,12311,12074,98.06999969
2006-05-09,Norte,12311,12079,98.11000061
2006-05-10,Norte,12311,12109,98.36000061
2006-05-11,Norte,12311,12127,98.5
2006-05-12,Norte,12311,12124,98.48000336
2006-05-13,Norte,12311,12068,98.01999664
2006-05-14,Norte,12311,12084,98.15000153
2006-05-15,Norte,12311,12036,97.76000214
2006-05-16,Norte,12311,12039,97.79000092
2006-05-17,Norte,12311,12078,98.11000061
2006-05-18,Norte,12311,12102,98.30000305
2006-05-19,Norte,12311,12104,98.31999969
2006-05-20,Norte,12311,12090,98.19999695
2006-05-21,Norte,12311,12127,98.5
2006-05-22,Norte,12311,12091,98.20999908
2006-05-23,Norte,12311,12076,98.08999634
2006-05-24,Norte,12311,12065,98
2006-05-25,Norte,12311,12096,98.25
2006-05-26,Norte,12311,12123,98.47000122
2006-05-27,Norte,12311,12119,98.44000244
2006-05-28,Norte,12311,12119,98.44000244
2006-05-29,Norte,12311,12084,98.15000153
2006-05-30,Norte,12311,12059,97.94999695
2006-05-31,Norte,12311,12066,98.01000214
2006-06-01,Norte,12311,12066,98.01000214
2006-06-02,Norte,12311,12088,98.19000244
2006-06-03,Norte,12311,12109,98.36000061
2006-06-04,Norte,12311,12116,98.41000366
2006-06-05,Norte,12311,12116,98.41000366
2006-06-06,Norte,12311,12154,98.72000122
2006-06-07,Norte,12311,12155,98.73000336
2006-06-08,Norte,12311,12152,98.70999908
2006-06-09,Norte,12311,12151,98.69999695
2006-06-10,Norte,12311,12151,98.69999695
2006-06-11,Norte,12311,12121,98.44999695
2006-06-12,Norte,12311,12092,98.22000122
2006-06-13,Norte,12311,12107,98.33999634
2006-06-14,Norte,12311,12104,98.31999969
2006-06-15,Norte,12311,12087,98.18000031
2006-06-16,Norte,12311,12057,97.93000031
2006-06-17,Norte,12311,12027,97.69000244
2006-06-18,Norte,12311,11983,97.33000183
2006-06-19,Norte,12311,11950,97.06999969
2006-06-20,Norte,12311,11888,96.55999756
2006-06-21,Norte,12311,11858,96.31999969
2006-06-22,Norte,12311,11803,95.87000275
2006-06-23,Norte,12311,11782,95.69999695
2006-06-24,Norte,12311,11733,95.30000305
2006-06-25,Norte,12311,11740,95.36000061
2006-06-26,Norte,12311,11698,95.01999664
2006-06-27,Norte,12311,11637,94.51999664
2006-06-28,Norte,12311,11594,94.16999817
2006-06-29,Norte,12311,11562,93.91000366
2006-06-30,Norte,12311,11548,93.80000305
2006-07-01,Norte,12311,11522,93.58999634
2006-07-02,Norte,12311,11500,93.41000366
2006-07-03,Norte,12311,11453,93.02999878
2006-07-04,Norte,12311,11400,92.59999847
2006-07-05,Norte,12311,11345,92.15000153
2006-07-06,Norte,12311,11295,91.73999786
2006-07-07,Norte,12311,11206,91.01999664
2006-07-08,Norte,12311,11179,90.80000305
2006-07-09,Norte,12311,11143,90.51000214
2006-07-10,Norte,12311,11082,90.01000214
2006-07-11,Norte,12311,11001,89.36000061
2006-07-12,Norte,12311,10933,88.80000305
2006-07-13,Norte,12311,10868,88.27999878
2006-07-14,Norte,12311,10801,87.73000336
2006-07-15,Norte,12311,10760,87.40000153
2006-07-16,Norte,12311,10707,86.97000122
2006-07-17,Norte,12311,10640,86.41999817
2006-07-18,Norte,12311,10562,85.79000092
2006-07-19,Norte,12311,10474,85.08000183
2006-07-20,Norte,12311,10372,84.25
2006-07-21,Norte,12311,10329,83.90000153
2006-07-22,Norte,12311,10250,83.26000214
2006-07-23,Norte,12311,10187,82.75
2006-07-24,Norte,12311,10097,82.01000214
2006-07-25,Norte,12311,10008,81.29000092
2006-07-26,Norte,12311,9913,80.51999664
2006-07-27,Norte,12311,9832,79.86000061
2006-07-28,Norte,12311,9733,79.05999756
2006-07-29,Norte,12415,9774,78.73000336
2006-07-30,Norte,12415,9719,78.29000092
2006-07-31,Norte,12415,9639,77.63999939
2006-08-01,Norte,12415,9554,76.95999908
2006-08-02,Norte,12415,9443,76.05999756
2006-08-03,Norte,12415,9340,75.23000336
2006-08-04,Norte,12415,9239,74.41999817
2006-08-05,Norte,12415,9155,73.73999786
2006-08-06,Norte,12415,9085,73.18000031
2006-08-07,Norte,12415,8983,72.36000061
2006-08-08,Norte,12415,8889,71.59999847
2006-08-09,Norte,12415,8780,70.72000122
2006-08-10,Norte,12415,8680,69.91999817
2006-08-11,Norte,12415,8577,69.08999634
2006-08-12,Norte,12415,8504,68.5
2006-08-13,Norte,12415,8431,67.91000366
2006-08-14,Norte,12415,8319,67.01000214
2006-08-15,Norte,12415,8209,66.12000275
2006-08-16,Norte,12415,8110,65.33000183
2006-08-17,Norte,12415,7995,64.40000153
2006-08-18,Norte,12415,7895,63.59000015
2006-08-19,Norte,12415,7831,63.08000183
2006-08-20,Norte,12415,7756,62.47000122
2006-08-21,Norte,12415,7646,61.59000015
2006-08-22,Norte,12415,7542,60.75
2006-08-23,Norte,12415,7427,59.81999969
2006-08-24,Norte,12415,7344,59.15999985
2006-08-25,Norte,12415,7224,58.18999863
2006-08-26,Norte,12415,7173,57.77999878
2006-08-27,Norte,12415,7112,57.29000092
2006-08-28,Norte,12415,7021,56.54999924
2006-08-29,Norte,12415,6916,55.70999908
2006-08-30,Norte,12415,6832,55.02999878
2006-08-31,Norte,12415,6770,54.52999878
2006-09-01,Norte,12415,6709,54.04000092
2006-09-02,Norte,12415,6661,53.65000153
2006-09-03,Norte,12415,6620,53.31999969
2006-09-04,Norte,12415,6570,52.91999817
2006-09-05,Norte,12415,6513,52.45999908
2006-09-06,Norte,12415,6465,52.08000183
2006-09-07,Norte,12415,6423,51.74000168
2006-09-08,Norte,12415,6378,51.36999893
2006-09-09,Norte,12415,6338,51.04999924
2006-09-10,Norte,12415,6287,50.63999939
2006-09-11,Norte,12415,6239,50.25
2006-09-12,Norte,12415,6197,49.91999817
2006-09-13,Norte,12415,6144,49.49000168
2006-09-14,Norte,12415,6093,49.08000183
2006-09-15,Norte,12415,6056,48.77999878
2006-09-16,Norte,12415,5987,48.22000122
2006-09-17,Norte,12415,5954,47.95999908
2006-09-18,Norte,12415,5940,47.84999847
2006-09-19,Norte,12415,5896,47.49000168
2006-09-20,Norte,12415,5848,47.11000061
2006-09-21,Norte,12415,5814,46.83000183
2006-09-22,Norte,12415,5779,46.54999924
2006-09-23,Norte,12415,5741,46.24000168
2006-09-24,Norte,12415,5715,46.02999878
2006-09-25,Norte,12415,5675,45.70999908
2006-09-26,Norte,12415,5634,45.38000107
2006-09-27,Norte,12415,5606,45.15999985
2006-09-28,Norte,12415,5584,44.97999954
2006-09-29,Norte,12415,5546,44.66999817
2006-09-30,Norte,12415,5527,44.52000046
2006-10-01,Norte,12415,5455,43.93999863
2006-10-02,Norte,12415,5394,43.45000076
2006-10-03,Norte,12415,5382,43.34999847
2006-10-04,Norte,12415,5348,43.08000183
2006-10-05,Norte,12415,5303,42.72000122
2006-10-06,Norte,12415,5277,42.50999832
2006-10-07,Norte,12415,5241,42.22000122
2006-10-08,Norte,12415,5217,42.02000046
2006-10-09,Norte,12415,5177,41.70000076
2006-10-10,Norte,12415,5147,41.45999908
2006-10-11,Norte,12415,5114,41.18999863
2006-10-12,Norte,12415,5088,40.97999954
2006-10-13,Norte,12415,5056,40.72999954
2006-10-14,Norte,12415,5031,40.52000046
2006-10-15,Norte,12415,5005,40.31999969
2006-10-16,Norte,12415,4975,40.06999969
2006-10-17,Norte,12415,4951,39.88000107
2006-10-18,Norte,12415,4926,39.68000031
2006-10-19,Norte,12415,4916,39.59999847
2006-10-20,Norte,12415,4897,39.45000076
2006-10-21,Norte,12415,4868,39.20999908
2006-10-22,Norte,12415,4852,39.08000183
2006-10-23,Norte,12415,4830,38.90999985
2006-10-24,Norte,12415,4824,38.86000061
2006-10-25,Norte,12415,4825,38.86999893
2006-10-26,Norte,12415,4813,38.77000046
2006-10-27,Norte,12415,4750,38.25999832
2006-10-28,Norte,12415,4656,37.5
2006-10-29,Norte,12415,4605,37.09000015
2006-10-30,Norte,12415,4545,36.61000061
2006-10-31,Norte,12415,4504,36.27999878
2006-11-01,Norte,12415,4456,35.88999939
2006-11-02,Norte,12415,4446,35.81000137
2006-11-03,Norte,12415,4435,35.72000122
2006-11-04,Norte,12415,4439,35.75999832
2006-11-05,Norte,12415,4449,35.84000015
2006-11-06,Norte,12415,4436,35.72999954
2006-11-07,Norte,12415,4420,35.59999847
2006-11-08,Norte,12415,4379,35.27000046
2006-11-09,Norte,12415,4331,34.88999939
2006-11-10,Norte,12415,4280,34.47999954
2006-11-11,Norte,12415,4227,34.04999924
2006-11-12,Norte,12415,4224,34.02000046
2006-11-13,Norte,12415,4219,33.97999954
2006-11-14,Norte,12415,4248,34.22000122
2006-11-15,Norte,12415,4298,34.61999893
2006-11-16,Norte,12415,4313,34.74000168
2006-11-17,Norte,12415,4300,34.63999939
2006-11-18,Norte,12415,4296,34.59999847
2006-11-19,Norte,12415,4327,34.84999847
2006-11-20,Norte,12415,4343,34.97999954
2006-11-21,Norte,12415,4350,35.04000092
2006-11-22,Norte,12415,4337,34.93000031
2006-11-23,Norte,12415,4314,34.75
2006-11-24,Norte,12415,4274,34.43000031
2006-11-25,Norte,12415,4255,34.27000046
2006-11-26,Norte,12415,4268,34.38000107
2006-11-27,Norte,12415,4232,34.09000015
2006-11-28,Norte,12415,4195,33.79000092
2006-11-29,Norte,12415,4198,33.81000137
2006-11-30,Norte,12415,4187,33.72999954
2006-12-01,Norte,12415,4195,33.79000092
2006-12-02,Norte,12415,4211,33.91999817
2006-12-03,Norte,12415,4218,33.97999954
2006-12-04,Norte,12415,4214,33.93999863
2006-12-05,Norte,12415,4207,33.88999939
2006-12-06,Norte,12415,4193,33.77000046
2006-12-07,Norte,12415,4183,33.68999863
2006-12-08,Norte,12415,4174,33.61999893
2006-12-09,Norte,12415,4157,33.47999954
2006-12-10,Norte,12415,4173,33.61000061
2006-12-11,Norte,12415,4183,33.68999863
2006-12-12,Norte,12415,4182,33.68999863
2006-12-13,Norte,12415,4196,33.79999924
2006-12-14,Norte,12415,4196,33.79999924
2006-12-15,Norte,12415,4207,33.88999939
2006-12-16,Norte,12415,4212,33.93000031
2006-12-17,Norte,12415,4245,34.18999863
2006-12-18,Norte,12415,4239,34.13999939
2006-12-19,Norte,12415,4250,34.22999954
2006-12-20,Norte,12415,4262,34.33000183
2006-12-21,Norte,12415,4263,34.34000015
2006-12-22,Norte,12415,4257,34.29000092
2006-12-23,Norte,12415,4247,34.20999908
2006-12-24,Norte,12415,4299,34.63000107
2006-12-25,Norte,12415,4343,34.97999954
2006-12-26,Norte,12415,4364,35.15000153
2006-12-27,Norte,12415,4365,35.15999985
2006-12-28,Norte,12415,4365,35.15999985
2006-12-29,Norte,12415,4369,35.18999863
2006-12-30,Norte,12415,4369,35.18999863
2006-12-31,Norte,12415,4429,35.68000031
2007-01-01,Norte,12415,4509,36.31999969
2007-01-02,Norte,12415,4518,36.38999939
2007-01-03,Norte,12415,4537,36.54999924
2007-01-04,Norte,12415,4561,36.74000168
2007-01-05,Norte,12415,4596,37.02000046
2007-01-06,Norte,12415,4681,37.70999908
2007-01-07,Norte,12415,4753,38.29000092
2007-01-08,Norte,12415,4790,38.58000183
2007-01-09,Norte,12415,4837,38.95999908
2007-01-10,Norte,12415,4869,39.22000122
2007-01-11,Norte,12415,4868,39.20999908
2007-01-12,Norte,12415,4885,39.34999847
2007-01-13,Norte,12415,4930,39.70999908
2007-01-14,Norte,12415,4995,40.22999954
2007-01-15,Norte,12415,5021,40.43999863
2007-01-16,Norte,12415,5071,40.84999847
2007-01-17,Norte,12415,5133,41.34999847
2007-01-18,Norte,12415,5190,41.81000137
2007-01-19,Norte,12415,5233,42.15000153
2007-01-20,Norte,12415,5336,42.97999954
2007-01-21,Norte,12415,5453,43.91999817
2007-01-22,Norte,12415,5498,44.29000092
2007-01-23,Norte,12415,5541,44.63000107
2007-01-24,Norte,12415,5584,44.97999954
2007-01-25,Norte,12415,5610,45.18999863
2007-01-26,Norte,12415,5659,45.58000183
2007-01-27,Norte,12415,5736,46.20000076
2007-01-28,Norte,12415,5830,46.95999908
2007-01-29,Norte,12415,5880,47.36000061
2007-01-30,Norte,12415,5923,47.70999908
2007-01-31,Norte,12415,5986,48.22000122
2007-02-01,Norte,12415,6071,48.90000153
2007-02-02,Norte,12415,6198,49.91999817
2007-02-03,Norte,12415,6341,51.08000183
2007-02-04,Norte,12415,6530,52.59999847
2007-02-05,Norte,12415,6707,54.02000046
2007-02-06,Norte,12415,6916,55.70999908
2007-02-07,Norte,12415,7202,58.00999832
2007-02-08,Norte,12415,7513,60.52000046
2007-02-09,Norte,12415,7801,62.84000015
2007-02-10,Norte,12415,8101,65.25
2007-02-11,Norte,12415,8429,67.90000153
2007-02-12,Norte,12415,8712,70.16999817
2007-02-13,Norte,12415,9001,72.5
2007-02-14,Norte,12415,9269,74.66000366
2007-02-15,Norte,12415,9553,76.94999695
2007-02-16,Norte,12415,9797,78.91000366
2007-02-17,Norte,12415,9978,80.37000275
2007-02-18,Norte,12415,10167,81.88999939
2007-02-19,Norte,12415,10298,82.94999695
2007-02-20,Norte,12415,10486,84.45999908
2007-02-21,Norte,12415,10606,85.43000031
